,Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,place_id,googlename,googlelat,googlelon,googleaddress,cost,multiple,how
5123,Casey's General Store 3383,-89.669685,40.783257,7815 N IL Rte 91,,Peoria,IL,61615,,PEORIA,0,0,0.0,0.0,0,0.0,0,0
5124,Jimmys Foods Inc,-87.668747,41.812389,4456 S Hermitage Ave,,Chicago,IL,60609,3143.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5125,Citgo Fuel & Mini Mart,-87.62586999999999,41.75087,7900 S Lafayette Ave,,Chicago,IL,60620,1144.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5126,"New Life Health Food, Inc",-87.704788,41.866402,3141 W Roosevelt Rd,,Chicago,IL,60612,3939.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5127,Fresh Thyme Farmers Market 103FVH,-89.985008,38.594887,6569 N Illinois St,,Fairview Heights,IL,62208,2001.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
5128,Adam's Market Inc.,-89.613419,42.294724,453 S Adams Ave,,Freeport,IL,61032,5287.0,STEPHENSON,0,0,0.0,0.0,0,0.0,0,0
5129,Express Tobacco,-88.942329,39.85313,1101 N Illinois St,,Decatur,IL,62521,1342.0,MACON,0,0,0.0,0.0,0,0.0,0,0
5130,Emazan Enterprise,-87.88072199999999,42.348774,3211 Belvidere Rd,,Waukegan,IL,60085,6026.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
5131,Alma Food Market Inc,-88.306854,41.774727,823 Aurora Ave,,Aurora,IL,60505,2127.0,KANE,0,0,0.0,0.0,0,0.0,0,0
5132,Division Sweet Tooth,-87.725288,41.902645,3939 W Division St,,Chicago,IL,60651,2020.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5133,"A & D Live Chicken Poultry, Inc.",-87.718391,41.844120000000004,2601 S Ridgeway Ave,,Chicago,IL,60623,4522.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5134,BJ Discount Inc,-88.95620699999999,39.860451,1802 N Main St,,Decatur,IL,62526,4332.0,MACON,0,0,0.0,0.0,0,0.0,0,0
5135,Kankakee Gas N Wash 174,-87.867111,41.120651,174 W Court St,,Kankakee,IL,60901,3709.0,KANKAKEE,0,0,0.0,0.0,0,0.0,0,0
5136,Waukegan Fruit Market,-87.855774,42.341671000000005,951 S Lewis Ave,,Waukegan,IL,60085,7148.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
5137,Mobil,-87.745483,41.880534999999995,4804 W Madison St,,Chicago,IL,60644,3638.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5138,Dollar General 15465,-89.995644,39.431896,389 S Main St,,Palmyra,IL,62674,5874.0,MACOUPIN,0,0,0.0,0.0,0,0.0,0,0
5139,Casey's General Store 3402,-87.84520699999999,41.250095,111 Marquette Pl S,,Manteno,IL,60950,3707.0,KANKAKEE,0,0,0.0,0.0,0,0.0,0,0
5140,Bud's Place,-90.782059,39.442997,840 E Bridge St,,Nebo,IL,62355,1276.0,PIKE,0,0,0.0,0.0,0,0.0,0,0
5141,Jordan Food Beer And Wine 1,-87.653412,41.663097,1258 W 127th St,,Calumet Park,IL,60827,6126.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5142,Enjoy Pioneer Farm,-88.46145600000001,42.112648,17N400 Big Timber Rd,,Hampshire,IL,60140,9037.0,KANE,0,0,0.0,0.0,0,0.0,0,0
5143,Jaydens La Tiendita,-87.718521,41.793232,3803 W 55th St,,Chicago,IL,60632,3718.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5144,Alvarado's Food Market,-87.718521,41.847904,2401 S Ridgeway Ave,,Chicago,IL,60623,,COOK,0,0,0.0,0.0,0,0.0,0,0
5145,Quality Bpgas,-87.833954,41.878944,1001 S 1st Ave,,Maywood,IL,60153,2309.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5146,"Mark's Service Center Of Shorewood, Inc",-88.18512700000001,41.521736,4303 W Jefferson St,,Shorewood,IL,60404,6797.0,WILL,0,0,0.0,0.0,0,0.0,0,0
5147,Racine Marathon Inc,-87.65355699999999,41.735904999999995,1201 W 87th St,,Chicago,IL,60620,4042.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5148,Econogas & Food Mart / Bp Gas,-87.631248,41.816872,4244 S Wentworth Ave,,Chicago,IL,60609,2814.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5149,Pops' 6,-90.095314,38.628586,1601 N 54th St,,Washington Park,IL,62204,,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
5150,Martha's Food Market & Tobacco,-87.943161,41.96096,231 W Irving Park Rd,,Bensenville,IL,60106,2111.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
5151,Larkin Citgo Inc,-88.124496,41.518089,212 S Larkin Ave,,Joliet,IL,60436,1248.0,WILL,0,0,0.0,0.0,0,0.0,0,0
5152,Halsted C Store Inc,-87.64380600000001,41.743728999999995,8255 S Halsted St,,Chicago,IL,60620,1923.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5153,Carbondale Community Farmers Market,-89.18962900000001,37.726833,1301 E Walnut St,,Carbondale,IL,62901,5004.0,JACKSON,0,0,0.0,0.0,0,0.0,0,0
5154,"Jack's Food And Liquor, Inc",-87.792343,41.865154,6721 Roosevelt Rd,,Berwyn,IL,60402,1063.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5155,A And M Convenience Store Inc 1,-89.66810600000001,39.768809999999995,2800 S Macarthur Blvd,,Springfield,IL,62704,5017.0,SANGAMON,0,0,0.0,0.0,0,0.0,0,0
5156,Dollar Tree 5684,-87.806595,42.013332,7255 N Harlem Ave,,Niles,IL,60714,4250.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5157,Supermercado Carrera,-88.337616,41.771229,710 Foran Ln,,Aurora,IL,60506,2709.0,KANE,0,0,0.0,0.0,0,0.0,0,0
5158,Ruler 279,-90.123734,38.729321,3801 Nameoki Rd,Ste 22,Granite City,IL,62040,3764.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
5159,JB's South Inc 1,-88.941231,39.840607,1120 E Wood St,,Decatur,IL,62521,2722.0,MACON,0,0,0.0,0.0,0,0.0,0,0
5160,Godfrey Moto Mart 3113,-90.190849,38.942840999999994,5311 Godfrey Rd,,Godfrey,IL,62035,2562.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
5161,Fresh Catch Fish And Seafood,-87.657341,41.735851000000004,1347 W 87th St,,Chicago,IL,60620,4011.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5162,Walgreens 15525,-87.62264300000001,41.894943,201 E Huron St,Ste 1-210,Chicago,IL,60611,3578.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5163,Save A Lot 851,-87.6427,41.69944,10700 S Halsted St,,Chicago,IL,60628,3108.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5164,Circle K 6870,-88.20571899999999,41.712151,2832 S Route 59,,Naperville,IL,60564,8146.0,WILL,0,0,0.0,0.0,0,0.0,0,0
5165,Circle K 6876,-88.305908,41.731007,596 Montgomery Rd,,Montgomery,IL,60538,1731.0,KENDALL,0,0,0.0,0.0,0,0.0,0,0
5166,Quick Stop,-90.147583,38.903263,2605 College Ave,,Alton,IL,62002,4706.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
5167,Dollar General 15939,-88.2117,41.439991,24715 W Eames St,,Channahon,IL,60410,5192.0,WILL,0,0,0.0,0.0,0,0.0,0,0
5168,County Market 294,-88.973732,39.854568,1175 W Grand Ave,,Decatur,IL,62522,1408.0,MACON,0,0,0.0,0.0,0,0.0,0,0
5169,Road Ranger 269,-87.679932,39.504128,2003 N Illinois Highway 1,,Marshall,IL,62441,,CLARK,0,0,0.0,0.0,0,0.0,0,0
5170,Tea King Garden Co.,-87.631943,41.851662,2243 S Wentworth Ave,,Chicago,IL,60616,2011.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5171,Pulaski Adams Food Mart,-87.725716,41.877934,4001 W Adams St,,Chicago,IL,60624,2753.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5172,Asha Food Mart Inc,-87.65484599999999,41.969883,4826 N Sheridan Rd,,Chicago,IL,60640,,COOK,0,0,0.0,0.0,0,0.0,0,0
5173,Aaliya Corporation,-89.10015899999999,42.281696000000004,913 Kilburn Ave,,Rockford,IL,61101,5950.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
5174,PK Liquor,-87.639999,41.622603999999995,280 E 147th St,,Harvey,IL,60426,1945.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5175,8745 Lyons Inc.,-87.69483199999999,41.625972999999995,3033 W 147th St,,Posen,IL,60469,1436.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5176,El Refugio Food Market,-87.53591899999999,41.564663,3315 Ridge Rd,,Lansing,IL,60438,3111.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5177,Cook Express Food Mart Corporation,-89.634598,39.794678000000005,1529 E Cook St,,Springfield,IL,62703,1841.0,SANGAMON,0,0,0.0,0.0,0,0.0,0,0
5178,22nd Food Mart Inc.,-87.70481099999999,41.851799,3150 W Cermak Rd,Ste 1,Chicago,IL,60623,3339.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5179,Marleen Fruit,-87.885315,42.349312,3406 Kehm Blvd,,Park City,IL,60085,5935.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
5180,One Stop Food,-87.665947,41.750282,1701 W 79th St,,Chicago,IL,60620,4410.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5181,Casey's General Store 1746,-88.074425,38.731426,1002 E Main St,,Olney,IL,62450,2624.0,RICHLAND,0,0,0.0,0.0,0,0.0,0,0
5182,Bp,-87.648521,41.736340000000006,8650 S Morgan St,,Chicago,IL,60620,3248.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5183,Gordo's 1 Market,-87.72912600000001,41.920883,2200 N Karlov Ave,,Chicago,IL,60636,,COOK,0,0,0.0,0.0,0,0.0,0,0
5184,Hyde Park Food & Liquor Inc,-87.621437,41.802059,126 E 51st St,,Chicago,IL,60615,2107.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5185,Quick Shop Food & Liquor,-88.247231,42.105755,3002 Wakefield Dr,,Carpentersville,IL,60110,2423.0,KANE,0,0,0.0,0.0,0,0.0,0,0
5186,El Toreo,-87.94740300000001,41.931072,229 W Grand Ave,,Bensenville,IL,60106,3399.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
5187,Whole Foods Market 10571,-87.621338,41.891758,255 E GRAND AVE,,CHICAGO,IL,60611,,COOK,0,0,0.0,0.0,0,0.0,0,0
5188,CASEY'S GENERAL STORE 3415,-89.60992399999999,39.768368,721 W STANFORD,,SPRINGFIELD,IL,62704,,SANGAMON,0,0,0.0,0.0,0,0.0,0,0
5189,Dollar Tree 5767,-88.318939,41.784218,1270 N Lake St,Ste 108,Aurora,IL,60506,2481.0,KANE,0,0,0.0,0.0,0,0.0,0,0
5190,Mariano's 8530,-87.687164,41.720882,2559 W 95th St,,Evergreen Park,IL,60805,2809.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5191,GPS Farmer's Market,-89.029434,42.373653000000004,10714 N 2nd St,,Machesney Park,IL,61115,1441.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
5192,Shell Liquor & Food Mart 201,-89.244431,38.01128,201 W Main St,,Du Quoin,IL,62832,1116.0,PERRY,0,0,0.0,0.0,0,0.0,0,0
5193,Love's Travel Stop 578,-89.830772,38.888996,9191 State Route 140,,Hamel,IL,62046,1098.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
5194,Division Street Liquor,-87.671677,41.903236,1759-61 W  Division St,,Chicago,IL,60622,,COOK,0,0,0.0,0.0,0,0.0,0,0
5195,Falcon Fuel & Mini Mart,-87.60379,41.75132,834 E 79th St,,Chicago,IL,60619,3112.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5196,Sammy's Market,-89.97686,38.518786999999996,530 N Douglas Ave,,Belleville,IL,62220,4037.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
5197,847 Sheridan Inc,-87.823578,42.479221,847 Sheridan Rd,,Winthrop Harbor,IL,60096,1631.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
5198,S&D Mini Mart 1,-87.756226,41.887196,5235 W Lake St,,Chicago,IL,60644,,COOK,0,0,0.0,0.0,0,0.0,0,0
5199,Quick Pick,-88.018799,42.274513,635 N Midlothian Rd,,Mundelein,IL,60060,1628.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
5200,Marathon Fuel & Mini Mart,-87.61500500000001,41.752014,7850 S Dr Martin Luther King Jr,,Chicago,IL,60619,2208.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5201,The Land Connection Champaign Farmers' Market,-88.243546,40.118443,310 N Neil St,,Champaign,IL,61820,3614.0,CHAMPAIGN,0,0,0.0,0.0,0,0.0,0,0
5202,Quick Stop,-90.093063,38.604347,5819 State St,,East Saint Louis,IL,62203,1329.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
5203,7-Eleven 32683E,-87.889198,41.769226,6700 Joliet Rd,,Indian Head Park,IL,60525,4604.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5204,J & J FOOD & LIQUOR INC,-87.684395,41.772038,2422 W Marquette Rd,,Chicago,IL,60629,1325.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5205,"Dollar Inn Plus, Inc.",-87.698952,41.99762,2758 W Devon Ave,,Chicago,IL,60659,1711.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5206,BRIGHTON MINI MART INC,-87.688309,41.808399,2532 W 47th St,,Chicago,IL,60632,1338.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5207,Amstar,-87.752266,41.902275,5035 W Division St,,Chicago,IL,60651,3034.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5208,S.S Friendly Market 1,-87.862328,41.113495,604 S Indiana Ave,,Kankakee,IL,60901,5118.0,KANKAKEE,0,0,0.0,0.0,0,0.0,0,0
5209,SS Friendly Market II Inc 2,-87.845528,41.115971,330 S Nelson Ave,,Kankakee,IL,60901,4305.0,KANKAKEE,0,0,0.0,0.0,0,0.0,0,0
5210,Kwick Pantry Of Woodridge,-88.04079399999999,41.751583000000004,7410 Janes Ave,,Woodridge,IL,60517,2314.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
5211,Dunnings Market,-87.682327,41.553917,18436 Governors Hwy,,Homewood,IL,60430,2911.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5212,The Konnect Convenience,-89.623573,42.299828000000005,302 N Galena Ave,,Freeport,IL,61032,3904.0,STEPHENSON,0,0,0.0,0.0,0,0.0,0,0
5213,Mercado 43,-87.68935400000001,41.815582,2557 W Pope John Paul II Dr,,Chicago,IL,60632,1245.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5214,Three Brothers Food Mart  2 Inc.,-87.711159,41.885151,220 N Homan Ave,,Chicago,IL,60624,2022.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5215,Safal Oil & Liquor Inc,-88.849327,42.265640000000005,817 N State St,,Belvidere,IL,61008,2249.0,BOONE,0,0,0.0,0.0,0,0.0,0,0
5216,7-eleven 33768B,-87.802261,41.994389,6200 N Sayre Ave,,Chicago,IL,60631,1697.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5217,"Posen Food & Gas, Inc 1",-87.68645500000001,41.626186,2700 W 147th St,,Posen,IL,60469,1502.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5218,La Saveur Bakery n/a,-87.97694399999999,41.860359,17 W 731 Roosevelt Rd,,Oakbrook Terrace,IL,60181,3546.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
5219,Supermercadoy Carniceria La Popular 1,-87.76745600000001,41.82906,5754 W 35th St,,Cicero,IL,60804,4228.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5220,Farmers Pride,-88.001099,42.056297,1414 W Algonquin Rd,,Arlington Heights,IL,60005,3402.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5221,La Fox Bp Inc.,-88.297188,41.997513,380 N la Fox St,,South Elgin,IL,60177,1616.0,KANE,0,0,0.0,0.0,0,0.0,0,0
5222,"Chiquita Food Market Bensenville, Inc.",-87.942902,41.957397,219 W Main St,,Bensenville,IL,60106,2134.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
5223,Carter's Candie,-87.725555,41.878716,133 S Pulaski Rd,,Chicago,IL,60624,2825.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5224,Circle K 1418,-90.383339,40.953289,501 N Henderson St,,Galesburg,IL,61401,3509.0,KNOX,0,0,0.0,0.0,0,0.0,0,0
5225,Dollar General 15635,-88.841576,37.619427,501 W Blue Ave,,Creal Springs,IL,62922,,WILLIAMSON,0,0,0.0,0.0,0,0.0,0,0
5226,Top Shelf Liquors,-88.21729300000001,42.19706,414 Northwest Highway,,Fox River Grove,IL,60021,1102.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
5227,Alwahid  Grocery,-87.995689,41.860661,896 E Roosevelt Rd,,Lombard,IL,60148,4746.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
5228,Mt Olive Clark,-89.728615,39.073021000000004,110 N Walnut St,,Mount Olive,IL,62069,1615.0,MACOUPIN,0,0,0.0,0.0,0,0.0,0,0
5229,Spinners Tailspin,-87.869141,41.098389000000005,1895 S Schuyler Ave,,Kankakee,IL,60901,8309.0,KANKAKEE,0,0,0.0,0.0,0,0.0,0,0
5230,Walmart Supercenter 2817,-87.558815,41.574546999999995,17625 TORRENCE AVE,,Lansing,IL,60438,,COOK,0,0,0.0,0.0,0,0.0,0,0
5231,New Himalayan Grocery,-88.31452900000001,41.774570000000004,902D N Lake St,,Aurora,IL,60506,2559.0,KANE,0,0,0.0,0.0,0,0.0,0,0
5232,Panaderia La Azteca LLC,-87.84142299999999,42.341328000000004,814 10th St,,Waukegan,IL,60085,7410.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
5233,Walmart Neighborhood Market 3110,-87.663551,41.757259000000005,7535 S Ashland Ave,,Chicago,IL,60620,4246.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5234,Kirkland Quick Stop,-88.848518,42.092728,411 W Main St,,Kirkland,IL,60146,8461.0,DE KALB,0,0,0.0,0.0,0,0.0,0,0
5235,La Raza Supermercado 1,-87.666504,41.808559,1645 W 47th St,,Chicago,IL,60609,3248.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5236,Farmington Food And Liquor,-89.626114,40.702675,2100 W Farmington Rd,,West Peoria,IL,61604,3912.0,PEORIA,0,0,0.0,0.0,0,0.0,0,0
5237,Supermarket Unlimited Inc,-87.94054399999999,42.023678000000004,2324 S Elmhurst Rd,,Mount Prospect,IL,60056,5805.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5238,Vilin Food And Liquor,-87.849152,42.066105,501 Milwaukee Ave,,Glenview,IL,60025,5639.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5239,Lawrence Food And Grocerry,-87.704948,41.968456,3035 W Lawrence Ave,,Chicago,IL,60625,4314.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5240,Jeffery Big Market,-87.57576,41.76627,2016 E 71st St,,Chicago,IL,60649,2102.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5241,El Supermercado Martinez,-87.702156,41.815346000000005,4301 S Archer Ave,,Chicago,IL,60632,2844.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5242,Family Dollar 11388,-88.51432,40.743778000000006,110 W Oak St,,Fairbury,IL,61739,1543.0,LIVINGSTON,0,0,0.0,0.0,0,0.0,0,0
5243,Alpine Mart,-89.028633,42.334663,7650 N Alpine Rd,,Loves Park,IL,61111,3179.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
5244,Romeoville Gasoline Inc,-88.08049799999999,41.653927,680 N Independence Blvd,,Romeoville,IL,60446,1374.0,WILL,0,0,0.0,0.0,0,0.0,0,0
5245,MLK Last Stop,-88.95008100000001,39.858452,1597 N Martin Luther King Jr Dr,,Decatur,IL,62526,4689.0,MACON,0,0,0.0,0.0,0,0.0,0,0
5246,Halsted Food & Fresh Meat,-87.645401,41.801689,5058 S Halsted St,Ste G,Chicago,IL,60609,5162.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5247,6th Street Market,-89.45536,39.419937,304 SE 6th St,,Morrisonville,IL,62546,6034.0,CHRISTIAN,0,0,0.0,0.0,0,0.0,0,0
5248,Save A Lot 457,-89.02894599999999,42.239403,2514 S Alpine Rd,,Rockford,IL,61108,7813.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
5249,Aya Market,-88.768913,41.931137,817 W Lincoln Hwy,Ste C,Dekalb,IL,60115,3002.0,DE KALB,0,0,0.0,0.0,0,0.0,0,0
5250,Hampshire Gasoline Inc 1,-88.530113,42.088135,1000 S State St,,Hampshire,IL,60140,,KANE,0,0,0.0,0.0,0,0.0,0,0
5251,Jimmy Food & Tobacco,-87.717834,41.899117,3636 W Augusta Blvd,,Chicago,IL,60651,3926.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5252,Midwest Fuel Inc,-90.671715,40.462162,340 N Lafayette St,,Macomb,IL,61455,1506.0,MCDONOUGH,0,0,0.0,0.0,0,0.0,0,0
5253,Midwest Fuel 1 Inc,-90.683922,40.458861999999996,901 W Jackson St,,Macomb,IL,61455,2015.0,MCDONOUGH,0,0,0.0,0.0,0,0.0,0,0
5254,Lupita's Grocery,-87.708733,41.847946,2401 S Christiana Ave,,Chicago,IL,60623,4010.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5255,Danish Gas & Food Mart Inc.,-87.710564,41.873591999999995,3357 W Harrison St,,Chicago,IL,60624,3703.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5256,Whole Foods Market 10567,-87.65322900000001,41.925369,959 W Fullerton Ave,,Chicago,IL,60614,2406.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5257,Alden Quick Mart,-88.616287,42.421059,16420 Route 173,,Alden,IL,60001,,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
5258,Westville 66,-87.63834399999999,40.059994,1717 N State St,,Westville,IL,61883,1035.0,VERMILION,0,0,0.0,0.0,0,0.0,0,0
5259,In-N-Out Package Liquor,-90.173912,38.892063,512 Ridge St,,Alton,IL,62002,2630.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
5260,Western Market,-87.685074,41.830563,3456 S Western Ave,,Chicago,IL,60608,6047.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5261,Fermin's Poultry Inc 1,-87.722946,41.784927,5932 S Pulaski Rd,,Chicago,IL,60629,4516.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5262,Pattaya Grocery Food,-89.10186800000001,42.250946,108 15th Ave,,Rockford,IL,61104,5152.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
5263,Circle K 6865,-88.291962,42.167301,2 N Main St,,Algonquin,IL,60102,2445.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
5264,La Baguette Bakery,-87.77327,41.777865999999996,6044 W 63rd St,,Chicago,IL,60638,4342.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5265,Abis Market,-88.081459,41.640095,101 W Romeo Rd,Unit B,Romeoville,IL,60446,1565.0,WILL,0,0,0.0,0.0,0,0.0,0,0
5266,Sutter Produce Co,-91.375809,40.252441,511 N County Road 850,,Sutter,IL,62373,5001.0,HANCOCK,0,0,0.0,0.0,0,0.0,0,0
5267,Rockford CIty Farmers Market - RRDP,-89.091026,42.269619,100 N Water St,,Rockford,IL,61107,3956.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
5268,Madhuram,-87.81723000000001,42.040588,7620 Dempster St,,Morton Grove,IL,60053,1823.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5269,Lassak Delicatessen,-87.818069,41.703959999999995,8017 W 103rd St,,Palos Hills,IL,60465,1874.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5270,Belmont  Shell,-87.702873,41.939341999999996,3001 W Belmont Ave,,Chicago,IL,60618,5703.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5271,Elmwood Bp,-89.07648499999999,42.332096,1955 Elmwood Rd,,Rockford,IL,61103,1205.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
5272,Om Shree Ganesh Inc,-89.09540600000001,42.274639,320 N Court St,,Rockford,IL,61103,6896.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
5273,Palos Amoco Inc.,-87.79633299999999,41.660678999999995,12700 S Harlem Ave,,Palos Heights,IL,60463,2145.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5274,Johnny's Mart,-90.166084,38.55386,1612 Camp Jackson Rd,,East Saint Louis,IL,62206,2556.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
5275,7-Eleven 33758C,-87.682632,41.706352,2421 W 103rd St,,Chicago,IL,60655,1001.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5276,Penny Profit Store,-87.68991899999999,41.998489,6422 N Western Ave,,Chicago,IL,60645,5422.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5277,FAMILY DOLLAR STORE 11169,-89.050095,41.054337,225 N Chestnut St,,Wenona,IL,61377,,MARSHALL,0,0,0.0,0.0,0,0.0,0,0
5278,M & M Foods,-87.620491,41.676361,11956 S Michigan Ave,,Chicago,IL,60628,6235.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5279,Ronnies Mini Mart,-87.803391,41.886772,1116 South Blvd,,Oak Park,IL,60302,2812.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5280,Oakton Hamlin Marathon Gas,-87.723473,42.026306,3800 Oakton St,,Skokie,IL,60076,3430.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5281,Asian Mart,-90.583786,41.470634000000004,4010 11th St,,Rock Island,IL,61201,6739.0,ROCK ISLAND,0,0,0.0,0.0,0,0.0,0,0
5282,Supermercados Villavicencio Co.,-87.718742,41.931872999999996,3647 W Diversey Ave,,Chicago,IL,60647,1161.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5283,Golden Quick Mart,-87.683578,41.502815000000005,313 Illinois St,,Park Forest,IL,60466,1119.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5284,Beck's 18,-90.34560400000001,40.94743,1581 E Main St,,Galesburg,IL,61401,5301.0,KNOX,0,0,0.0,0.0,0,0.0,0,0
5285,Beck's 21,-89.075661,41.295212,101 N Marquette Ave,,Oglesby,IL,61348,1470.0,LA SALLE,0,0,0.0,0.0,0,0.0,0,0
5286,Rockford City Farmers Market North End - RRPD,-89.080872,42.287338,1400 N Main St,,Rockford,IL,61103,6239.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
5287,Hadaya,-87.708344,41.965771000000004,4635 N Kedzie Ave,,Chicago,IL,60625,4426.0,COOK,0,0,0.0,0.0,0,0.0,0,0
5288,Westside Organic,-90.042641,40.558357,343 W Locust St,,Canton,IL,61520,1734.0,FULTON,0,0,0.0,0.0,0,0.0,0,0
5289,Vine Street Marathon,-88.20485699999999,40.108601,508 S Vine St,,Urbana,IL,61801,4220.0,CHAMPAIGN,0,0,0.0,0.0,0,0.0,0,0
5290,Sam's Discount Liquor & Cigarettes,-90.17012,38.671271999999995,1101 4th St,,Venice,IL,62090,1110.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
5291,Gp Petroleum,-89.096825,42.305939,3135 N Rockton Ave,,Rockford,IL,61103,2857.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
